x, y, th, stamp, 
-1.1544150728717397, -9.173861724927852, -0.28706904349406137, 73168000000, 
-1.1496659987949915, -9.175239111005746, -0.27687153709217144, 73202000000, 
-1.1448702689790808, -9.176576936670797, -0.26667460018914096, 73236000000, 
-1.140061228312278, -9.17786593813813, -0.25647762070619845, 73270000000, 
-1.1352392127457887, -9.179105853882492, -0.24628032893429289, 73304000000, 
-1.130371692922262, -9.180304588367317, -0.2360833990830705, 73338000000, 
-1.125492036489833, -9.181453594901772, -0.22588681022773088, 73372000000, 
-1.12056787878462, -9.18256044637141, -0.21569028550810868, 73406000000, 
-1.1156325348826364, -9.183617008077809, -0.20549321059436731, 73440000000, 
-1.110653220653183, -9.184629818425265, -0.19529613447033398, 73474000000, 
-1.105663940875722, -9.185592027575412, -0.18509956015099635, 73508000000, 
-1.100664914269845, -9.1865031037779, -0.17490252386658525, 73542000000, 
-1.0956235869246536, -9.187369095884515, -0.16470632064454088, 73576000000, 
-1.0905736760782412, -9.188183609367949, -0.15450871298887112, 73610000000, 
-1.0854820966675822, -9.188951446931462, -0.14431145405868723, 73644000000, 
-1.0803831134257467, -9.189667504811633, -0.13411437956590166, 73678000000, 
-1.0752433575486677, -9.190335673490882, -0.12391677868697203, 73712000000, 
-1.0700971772965993, -9.190951569222852, -0.11371900831330646, 73746000000, 
-1.0649111461472394, -9.19151848049294, -0.1035212313438487, 73780000000, 
-1.059719662929361, -9.192032632024453, -0.09332414160514052, 73814000000, 
-1.0544892488030848, -9.192496685899235, -0.08312638100314929, 73848000000, 
-1.049254383315571, -9.192907524657008, -0.0729299768561261, 73882000000, 
-1.0439816728936142, -9.193267310165954, -0.06273281075418512, 73916000000, 
-1.0387053530351538, -9.193573128198068, -0.052535715757515915, 73950000000, 
-1.0333923893166597, -9.193827069768892, -0.04233917248185975, 73984000000, 
-1.0280769458240888, -9.194026720815705, -0.03214232721931895, 74018000000, 
-1.0227257746569955, -9.194173081863626, -0.02194548702497749, 74052000000, 
-1.0173733743105222, -9.194264990533465, -0.01174881790453316, 74086000000, 
-1.011986313707359, -9.194302430020803, -0.0015519691950878006, 74120000000, 
-1.006599142883459, -9.194284937671034, 0.008645212272553751, 74154000000, 
-1.0011785225531387, -9.194212096856802, 0.018842784595864165, 74188000000, 
-0.9957588542949579, -9.194083767308827, 0.029039513767848028, 74222000000, 
-0.9903409346355279, -9.193900455946599, 0.03923689942064114, 74256000000, 
-0.9848912372084806, -9.193660297929426, 0.049434684895358, 74290000000, 
-0.979444199171015, -9.19336441805256, 0.05963246360334818, 74324000000, 
-0.9739665796719515, -9.193010850223702, 0.06983048365772425, 74358000000, 
-0.9684928676057131, -9.192601547506172, 0.08002718690028562, 74392000000, 
-0.963023542133942, -9.192136353388022, 0.09022456499079204, 74426000000, 
-0.9575254476414073, -9.191612198195108, 0.100422002746462, 74460000000, 
-0.9520328853080857, -9.191031981130958, 0.11061939683562255, 74494000000, 
-0.9465128278659745, -9.190391997606799, 0.12081586560986632, 74528000000, 
-0.940999463599323, -9.189695676153395, 0.13101309820125523, 74562000000, 
-0.935459886543022, -9.188938716634839, 0.1412096878925586, 74596000000, 
-0.9299282483850179, -9.18812529348432, 0.15140611513963714, 74630000000, 
-0.9243716598389324, -9.187250217907293, 0.16160337639941952, 74664000000, 
-0.9188242256336746, -9.186318456995348, 0.17180116050366254, 74698000000, 
-0.9132531513917405, -9.185324141001459, 0.18199835578018433, 74732000000, 
-0.9076925138621902, -9.184273106469181, 0.19219529472186483, 74766000000, 
-0.9021096170634351, -9.183158914362275, 0.2023926729745141, 74800000000, 
-0.8965383262491631, -9.181987795627526, 0.21259021012745324, 74834000000, 
-0.8909461087255429, -9.180752573990851, 0.2227883038016752, 74868000000, 
-0.8853666948414546, -9.179460205747358, 0.2329862824412576, 74902000000, 
-0.8797677915920913, -9.178103163261882, 0.24318357534140334, 74936000000, 
-0.874182898951341, -9.17668888245603, 0.2533813791577492, 74970000000, 
-0.8686127662511507, -9.175217939766718, 0.26357805716463056, 75004000000, 
-0.8630251165549874, -9.173681155536169, 0.27377578575878575, 75038000000, 
-0.8574534331262543, -9.172087594820905, 0.2839726163576217, 75072000000, 
-0.8518657089087952, -9.170427401669693, 0.294169761445286, 75106000000, 
-0.846295172278452, -9.168710628913756, 0.3043670342618567, 75140000000, 
-0.8407100798655942, -9.166926463381163, 0.31456345230091337, 75174000000, 
-0.8351435010158856, -9.165085747169982, 0.32476039645661237, 75208000000, 
-0.8295638187594419, -9.163177063325206, 0.33495846553055847, 75242000000, 
-0.8240038734914781, -9.161211942869675, 0.34515551714536535, 75276000000, 
-0.81846425826379, -9.15918987010978, 0.355351977479716, 75310000000, 
-0.8129137622417918, -9.157099703516774, 0.36554945920630605, 75344000000, 
-0.8073848480079336, -9.154952758073017, 0.3757480918185415, 75378000000, 
-0.8018465796662573, -9.152737246225731, 0.38594570681812373, 75412000000, 
-0.7963311599541824, -9.150465106386612, 0.3961425049364667, 75446000000, 
-0.790839170007079, -9.148136807644455, 0.4063407798007408, 75480000000, 
-0.7853401050984029, -9.145739335213957, 0.41653837141931005, 75514000000, 
-0.7798656908760369, -9.143285618722537, 0.42673557837251447, 75548000000, 
-0.7743858058591154, -9.140762193686973, 0.43693329962138716, 75582000000, 
-0.7689318533447029, -9.138182946635268, 0.44713039425216033, 75616000000, 
-0.7634739677108451, -9.135533198197223, 0.45732792825363944, 75650000000, 
-0.7580433295191191, -9.132828303224137, 0.46752520852402185, 75684000000, 
-0.7526405479667687, -9.130067849393933, 0.4777223217942136, 75718000000, 
-0.747236137464156, -9.127236733890715, 0.48792015345522577, 75752000000, 
-0.7418608163408911, -9.124350749122605, 0.49811726855633914, 75786000000, 
-0.7364854553397489, -9.121393463562503, 0.5083148296198673, 75820000000, 
-0.7311405204646834, -9.118381816848093, 0.5185125982879342, 75854000000, 
