x, y, th, stamp, 
-1.2147759860576575, -0.5090284131890662, -0.01276253890441603, 34374000000, 
-1.2076365363394839, -0.5091195679894395, -0.012762540473707855, 34408000000, 
-1.2004971223633967, -0.5092107304842896, -0.012762574680497178, 34442000000, 
-1.1932899500291405, -0.5093027541785473, -0.012762498882574204, 34476000000, 
-1.1860826045860442, -0.5093947768211273, -0.012762483559644773, 34510000000, 
-1.1788073990193972, -0.5094876714117204, -0.01276245891729385, 34544000000, 
-1.171532088212537, -0.5095805613373904, -0.01276246135637076, 34578000000, 
-1.1642567365085714, -0.509673457628264, -0.012762473873157714, 34612000000, 
-1.1569133928228676, -0.5097672135315684, -0.012762404607596364, 34646000000, 
-1.1495700088936505, -0.509860979821127, -0.012762402647073503, 34680000000, 
-1.1422264654649104, -0.5099547434453352, -0.012762443606581911, 34714000000, 
-1.134815115511969, -0.5100493721806181, -0.012762368777967385, 34748000000, 
-1.1274035531551765, -0.5101440027357219, -0.012762358554615494, 34782000000, 
-1.1199241979940828, -0.5102395018594735, -0.012762340434553314, 34816000000, 
-1.1124446693906773, -0.5103349979835948, -0.012762345061540075, 34850000000, 
-1.104965228474505, -0.5104305013622752, -0.01276236071747213, 34884000000, 
-1.0974177967316339, -0.5105268683203069, -0.012762286524446394, 34918000000, 
-1.0898704815295146, -0.5106232299271257, -0.012762283438280935, 34952000000, 
-1.0822552671696415, -0.5107204634510827, -0.01276225446958349, 34986000000, 
-1.0746399233525668, -0.5108176948994329, -0.012762260739158105, 35020000000, 
-1.0670245306008759, -0.5109149319093087, -0.012762273977325522, 35054000000, 
-1.0593413497668291, -0.5110130295297693, -0.012762200956664903, 35088000000, 
-1.0516579624024283, -0.5111111326676622, -0.012762193492654473, 35122000000, 
-1.043906734617561, -0.5112100963783996, -0.01276216863027409, 35156000000, 
-1.0361553639583445, -0.5113090695310506, -0.012762167547386611, 35190000000, 
-1.0284039519358297, -0.5114080372346168, -0.012762187944722623, 35224000000, 
-1.020584609614973, -0.5115078759740282, -0.012762115460584266, 35258000000, 
-1.012765183536078, -0.5116077119866633, -0.012762119073343545, 35292000000, 
-1.0049456727607249, -0.5117075523494847, -0.012762162747096819, 35326000000, 
-0.9970583733230033, -0.5118082570221647, -0.0127620816597647, 35360000000, 
-0.9891709098238018, -0.5119089602965033, -0.012762070956929026, 35394000000, 
-0.9812156506907186, -0.51201053510222, -0.01276205173398308, 35428000000, 
-0.9732602694418386, -0.5121121072696558, -0.012762056666659064, 35462000000, 
-0.9652369829958123, -0.51221454954766, -0.012762000106914924, 35496000000, 
-0.9572137088959777, -0.5123169876616643, -0.012761996138081483, 35530000000, 
-0.9491903202367955, -0.5124194285086534, -0.012762027323907363, 35564000000, 
-0.9410991292678597, -0.5125227371188107, -0.012761952064709113, 35598000000, 
-0.9330077721425831, -0.512626043725482, -0.012761947273847163, 35632000000, 
-0.9248484773862026, -0.5127302219061814, -0.012761922940877768, 35666000000, 
-0.9166892134915444, -0.5128343937604443, -0.012761922234482574, 35700000000, 
-0.9085298649972545, -0.5129385738102739, -0.012761935213020725, 35734000000, 
-0.9003025936846435, -0.5130436116564208, -0.012761869843865487, 35768000000, 
-0.8920752793351672, -0.5131486596860445, -0.01276186685233541, 35802000000, 
-0.8837799337014056, -0.5132545711589728, -0.012761839101248288, 35836000000, 
-0.8754846485181175, -0.5133604817027281, -0.012761839987324145, 35870000000, 
-0.8671892148636591, -0.5134663976833784, -0.012761854749270362, 35904000000, 
-0.8588259944844026, -0.513573174506526, -0.01276179028316021, 35938000000, 
-0.8504625859949491, -0.513679952522828, -0.012761785397024257, 35972000000, 
-0.8420991999076591, -0.5137867375253079, -0.012761824177429012, 36006000000, 
-0.8336679057945294, -0.513894380001121, -0.012761752374637635, 36040000000, 
-0.825236584684305, -0.5140020322970269, -0.01276173597451683, 36074000000, 
-0.8167373555284437, -0.5141105420624051, -0.012761720013776625, 36108000000, 
-0.8082380977790727, -0.5142190601276485, -0.012761719566603005, 36142000000, 
-0.799738747182869, -0.5143275749055407, -0.012761728034133507, 36176000000, 
-0.7911715904481736, -0.5144369578272674, -0.012761659657050357, 36210000000, 
-0.7826042715276971, -0.5145463390810313, -0.012761666682848524, 36244000000, 
-0.7739690141087763, -0.5146565917237826, -0.01276163541799685, 36278000000, 
-0.7653338027971345, -0.5147668388006612, -0.01276163258741385, 36312000000, 
-0.7566984540683199, -0.5148770925351707, -0.012761644104584031, 36346000000, 
-0.7479952445564432, -0.5149882047522639, -0.012761578445593945, 36380000000, 
-0.7392919734237252, -0.5150993279551247, -0.012761575170169842, 36414000000, 
-0.7305885962171461, -0.5152104480223498, -0.012761617450091587, 36448000000, 
-0.7218173259992909, -0.5153224340833042, -0.012761536266029558, 36482000000, 
-0.7130460636139339, -0.5154344169430745, -0.012761522783340716, 36516000000, 
-0.7042069019551326, -0.5155472679489373, -0.012761501982271255, 36550000000, 
-0.6953675765314485, -0.5156601260006374, -0.012761511955929828, 36584000000, 
-0.686460402011635, -0.5157738415171232, -0.012761461249417868, 36618000000, 
-0.6775531389161777, -0.5158875676152038, -0.012761454740416183, 36652000000, 
-0.6686457630042598, -0.5160012883014814, -0.01276148981111161, 36686000000, 
-0.6596705868068231, -0.5161158780465841, -0.012761416088013828, 36720000000, 
-0.6506952466831403, -0.5162304660818128, -0.012761411184431573, 36754000000, 
